"COUNTRY.UN_CODE","SPECIES.ALPHA_3_CODE","AREA.CODE","ENVIRONMENT.ALPHA_2_CODE","MEASURE","PERIOD","VALUE","STATUS"
"860","TRR","04","IN","V_USD_1000",1996,0,""
"180","TLP","01","IN","V_USD_1000",1996,720,"E"
"275","STB","04","IN","V_USD_1000",1996,0,""
"372","FRF","05","IN","V_USD_1000",1996,0,""
"250","SVF","05","IN","V_USD_1000",1996,1350,""
"036","MZZ","57","MA","V_USD_1000",1996,0,""
"840","OYG","67","MA","V_USD_1000",1996,19017.9,""
"188","PRF","02","IN","V_USD_1000",1996,546,""
"208","TRR","05","IN","V_USD_1000",1996,103910.4,""
"702","KUP","71","MA","V_USD_1000",1996,0,"N"
"156","BKC","04","IN","V_USD_1000",1996,202082.4,""
"760","SVC","04","IN","V_USD_1000",1996,0,""
"231","TLP","01","IN","V_USD_1000",1996,87.5,"E"
"032","MSC","41","MA","V_USD_1000",1996,0,""
"203","FRF","05","IN","V_USD_1000",1996,904.8,""
"352","HAL","27","MA","V_USD_1000",1996,0,""
"724","APE","05","BW","V_USD_1000",1996,0,""
"300","PAC","37","MA","V_USD_1000",1996,0,""
"702","FGG","04","IN","V_USD_1000",1996,0,""
"702","FOT","71","MA","V_USD_1000",1996,0,""
"643","TRS","37","MA","V_USD_1000",1996,0,""
"760","FCG","04","IN","V_USD_1000",1996,0,""
"266","TLN","01","IN","V_USD_1000",1996,206.5,""
"414","ENI","51","MA","V_USD_1000",1996,0,""
"250","MUL","05","IN","V_USD_1000",1996,0,""
"096","BIC","04","IN","V_USD_1000",1996,0,"N"
"710","MPS","01","IN","V_USD_1000",1996,5.4,""
"242","MUF","71","BW","V_USD_1000",1996,0,"N"
"312","TLP","02","IN","V_USD_1000",1996,0,""
"840","SCX","67","MA","V_USD_1000",1996,0,""
"788","MZZ","37","MA","V_USD_1000",1996,0,""
"116","SVC","04","IN","V_USD_1000",1996,1395,"E"
"100","FCP","05","IN","V_USD_1000",1996,9450,"E"
"192","ITP","02","IN","V_USD_1000",1996,188.25,""
"404","EMI","51","MA","V_USD_1000",1996,0,""
"392","VLO","61","MA","V_USD_1000",1996,0,""
"276","COC","27","MA","V_USD_1000",1996,0,""
"214","MPS","02","IN","V_USD_1000",1996,114,""
"392","TRZ","61","MA","V_USD_1000",1996,5857.5,""
"156","LNJ","61","MA","V_USD_1000",1996,1191730.563,"E"
"360","GIT","71","BW","V_USD_1000",1996,712153.8,""
"800","BBU","01","IN","V_USD_1000",1996,0,""
"642","FRX","05","IN","V_USD_1000",1996,0,""
"682","PNV","51","BW","V_USD_1000",1996,0,""
"203","FPI","05","IN","V_USD_1000",1996,145.8,""
"800","LOC","01","IN","V_USD_1000",1996,0,""
"418","LRH","04","IN","V_USD_1000",1996,5000,"E"
"100","FCG","05","IN","V_USD_1000",1996,0,""
"388","CSM","02","IN","V_USD_1000",1996,7.2,"E"
"840","COZ","67","MA","V_USD_1000",1996,0.46,""
"585","PEN","71","BW","V_USD_1000",1996,0,""
"156","MZZ","71","MA","V_USD_1000",1996,0,""
"233","ELE","05","IN","V_USD_1000",1996,0,""
"410","ERS","04","IN","V_USD_1000",1996,0,"N"
"804","FLX","37","MA","V_USD_1000",1996,0,""
"417","FCG","04","IN","V_USD_1000",1996,27,""
"076","GPX","41","MA","V_USD_1000",1996,0,""
"530","CON","31","MA","V_USD_1000",1996,10.4,"E"
"858","FCP","03","IN","V_USD_1000",1996,2,""
"222","FRF","02","IN","V_USD_1000",1996,1.54,""
"076","MUL","41","MA","V_USD_1000",1996,0,""
"158","DPC","61","MA","V_USD_1000",1996,0,""
"250","CRD","05","IN","V_USD_1000",1996,25,""
"191","MSM","37","MA","V_USD_1000",1996,160.5,""
"702","GBM","04","IN","V_USD_1000",1996,0,""
"364","FCG","04","IN","V_USD_1000",1996,8370,""
"504","PEN","37","BW","V_USD_1000",1996,0,"N"
"108","CLZ","01","IN","V_USD_1000",1996,2,"E"
"591","TLP","02","IN","V_USD_1000",1996,126.5,""
"840","OYH","67","MA","V_USD_1000",1996,144.4,""
"516","MUS","47","MA","V_USD_1000",1996,9,"E"
"203","SVF","05","IN","V_USD_1000",1996,205,""
"188","PNV","77","BW","V_USD_1000",1996,19200,""
"704","PBA","71","BW","V_USD_1000",1996,44284.8,"E"
"410","ATK","61","MA","V_USD_1000",1996,190,""
"032","FOK","03","IN","V_USD_1000",1996,920,"E"
"428","TRR","05","IN","V_USD_1000",1996,4.25,""
"643","CHU","61","MA","V_USD_1000",1996,0,""
"012","PEN","37","BW","V_USD_1000",1996,0,""
"392","PPZ","04","IN","V_USD_1000",1996,91,""
"604","AMS","87","MA","V_USD_1000",1996,0,""
"890","FCP","05","IN","V_USD_1000",1996,0,""
"784","EPT","51","MA","V_USD_1000",1996,0,"N"
"156","SVC","04","IN","V_USD_1000",1996,2380325.55,""
"410","MTV","61","MA","V_USD_1000",1996,109.8,""
"156","WDX","04","IN","V_USD_1000",1996,655409.75,""
"630","PEN","31","BW","V_USD_1000",1996,423.36,""
"392","OCT","61","MA","V_USD_1000",1996,0,""
"702","BIC","04","IN","V_USD_1000",1996,0,""
"686","CTO","01","IN","V_USD_1000",1996,0,""
"404","MIL","51","BW","V_USD_1000",1996,0,""
"392","INV","04","IN","V_USD_1000",1996,2,""
"203","SVC","05","IN","V_USD_1000",1996,404.25,""
"156","BIC","04","IN","V_USD_1000",1996,1260172.8,""
"616","STU","05","IN","V_USD_1000",1996,0,""
"250","CGO","05","IN","V_USD_1000",1996,13,""
"276","CLZ","05","IN","V_USD_1000",1996,0,""
"430","HEL","01","IN","V_USD_1000",1996,0,""
"203","PLN","05","IN","V_USD_1000",1996,243,""
"796","CRA","31","MA","V_USD_1000",1996,0,"N"
"702","PNV","71","MA","V_USD_1000",1996,0,""
"191","BSS","37","MA","V_USD_1000",1996,1720,""
"012","CTG","37","MA","V_USD_1000",1996,72,"E"
"200","FPP","05","IN","V_USD_1000",1996,0,""
"528","ELE","05","IN","V_USD_1000",1996,23800,""
"156","PEN","61","BW","V_USD_1000",1996,621957,""
"630","CBA","31","MA","V_USD_1000",1996,0,""
"702","SPI","71","MA","V_USD_1000",1996,0,"N"
"704","FRF","04","IN","V_USD_1000",1996,382220.8,""
"862","EMA","31","MA","V_USD_1000",1996,8,"E"
"032","FCG","03","IN","V_USD_1000",1996,0,""
"012","MUL","01","BW","V_USD_1000",1996,72.8,"E"
"705","FCG","05","IN","V_USD_1000",1996,10,""
"250","SAL","27","MA","V_USD_1000",1996,2750,""
"192","OYM","31","MA","V_USD_1000",1996,2.4,""
"795","SVC","04","IN","V_USD_1000",1996,590.8,""
"604","FLX","87","MA","V_USD_1000",1996,0,""
"804","AAS","05","IN","V_USD_1000",1996,0,""
"076","TRR","03","IN","V_USD_1000",1996,2387,""
"694","TLN","01","IN","V_USD_1000",1996,33,"E"
"583","EMX","71","MA","V_USD_1000",1996,0,"N"
"591","BIC","02","IN","V_USD_1000",1996,0,"N"
"643","JSC","61","MA","V_USD_1000",1996,143,""
"862","PNS","31","BW","V_USD_1000",1996,0,""
"380","MPS","05","IN","V_USD_1000",1996,0,""
"578","LQX","27","MA","V_USD_1000",1996,0,""
"214","FGB","02","BW","V_USD_1000",1996,10,""
"604","GLS","87","MA","V_USD_1000",1996,170.25,""
"810","SVC","07","IN","V_USD_1000",1996,0,""
"152","CHE","87","MA","V_USD_1000",1996,0,""
"100","TRR","05","IN","V_USD_1000",1996,2047.5,""
"032","PRF","03","IN","V_USD_1000",1996,200,""
"372","ACH","05","IN","V_USD_1000",1996,0,""
"364","PNI","51","BW","V_USD_1000",1996,1059.5,""
"392","CLX","04","IN","V_USD_1000",1996,113.4,""
"410","ACB","61","MA","V_USD_1000",1996,141162,""
"258","OEA","06","IN","V_USD_1000",1996,0,""
"642","FRF","05","IN","V_USD_1000",1996,0,""
"410","TLP","04","IN","V_USD_1000",1996,6986,""
"004","FCY","04","IN","V_USD_1000",1996,600,"E"
"840","CLJ","67","MA","V_USD_1000",1996,4994.31,""
"642","FCG","05","IN","V_USD_1000",1996,1250,"E"
"484","PXR","02","IN","V_USD_1000",1996,0,""
"242","TLN","06","IN","V_USD_1000",1996,244,""
"056","STU","05","IN","V_USD_1000",1996,13.5,""
"548","PRF","06","IN","V_USD_1000",1996,0,""
"360","CTO","04","IN","V_USD_1000",1996,38286.15,""
"428","AYS","05","IN","V_USD_1000",1996,0,""
"250","TRS","05","IN","V_USD_1000",1996,5400,""
"804","SRE","05","IN","V_USD_1000",1996,0,""
"208","ELE","05","IN","V_USD_1000",1996,14000,""
"810","STU","07","IN","V_USD_1000",1996,0,""
"268","TRR","04","IN","V_USD_1000",1996,12,""
"508","PNI","51","BW","V_USD_1000",1996,0,""
"288","FRF","01","IN","V_USD_1000",1996,0,""
"608","PRC","71","BW","V_USD_1000",1996,0,""
"724","UDP","27","MA","V_USD_1000",1996,0,""
"682","MUF","51","MA","V_USD_1000",1996,0,""
"504","SVC","01","IN","V_USD_1000",1996,700,""
"116","TLM","04","IN","V_USD_1000",1996,416.5,"E"
"360","ELX","04","IN","V_USD_1000",1996,142,""
"504","MSM","37","MA","V_USD_1000",1996,0,""
"882","MUD","77","BW","V_USD_1000",1996,0,""
"643","FPP","05","IN","V_USD_1000",1996,0,""
"388","OYM","31","MA","V_USD_1000",1996,5,"E"
"156","PRF","04","IN","V_USD_1000",1996,112089,""
"498","FCG","05","IN","V_USD_1000",1996,79.9,""
"376","SBH","37","MA","V_USD_1000",1996,0,""
"250","ELE","05","BW","V_USD_1000",1996,480,""
"376","FRF","04","IN","V_USD_1000",1996,0,""
"454","TLP","01","IN","V_USD_1000",1996,6.5,"E"
"410","LNJ","61","MA","V_USD_1000",1996,8910,""
"076","FOK","03","IN","V_USD_1000",1996,2075,""
"296","TLN","06","BW","V_USD_1000",1996,0,""
"254","PRF","03","IN","V_USD_1000",1996,0,""
"380","BFT","37","MA","V_USD_1000",1996,0,""
"320","TLP","02","IN","V_USD_1000",1996,3336,""
"360","MUL","71","BW","V_USD_1000",1996,17870.4,""
"266","FRF","01","IN","V_USD_1000",1996,10.8,""
"218","AER","03","IN","V_USD_1000",1996,0,"N"
"604","PRF","03","IN","V_USD_1000",1996,198.4,""
"156","CLJ","61","MA","V_USD_1000",1996,1476829.8,""
"418","CTT","04","IN","V_USD_1000",1996,5000,"E"
"064","FRF","04","IN","V_USD_1000",1996,37.5,"E"
"702","MUF","71","MA","V_USD_1000",1996,0,""
"643","MSM","37","MA","V_USD_1000",1996,500,""
"642","FCY","05","IN","V_USD_1000",1996,0,""
"352","COD","27","MA","V_USD_1000",1996,0,"N"
"218","EMA","87","MA","V_USD_1000",1996,0,""
"116","FCG","04","IN","V_USD_1000",1996,1092.5,"E"
"352","TLP","05","IN","V_USD_1000",1997,0,""
"804","BIC","05","IN","V_USD_1000",1997,6900,""
"012","TGS","37","BW","V_USD_1000",1997,0,"N"
"840","BIC","02","IN","V_USD_1000",1997,3793.32,""
"360","FGS","04","IN","V_USD_1000",1997,6671.7,""
"643","MSX","27","MA","V_USD_1000",1997,770,""
"724","BSS","27","BW","V_USD_1000",1997,0,""
"620","BSS","27","BW","V_USD_1000",1997,92.7,""
"410","HCJ","61","MA","V_USD_1000",1997,188,""
"392","GAZ","61","MA","V_USD_1000",1997,0,""
"585","TDG","71","MA","V_USD_1000",1997,19,""
"566","TLP","01","IN","V_USD_1000",1997,9458.2,""
"528","TRR","05","IN","V_USD_1000",1997,203,""
"076","RMQ","03","IN","V_USD_1000",1997,2094,""
"428","FCP","05","IN","V_USD_1000",1997,588.24,""
"796","COO","31","MA","V_USD_1000",1997,9.6,"E"
"682","SBG","51","MA","V_USD_1000",1997,0,""
"218","CRP","03","IN","V_USD_1000",1997,280,""
"320","CHK","02","IN","V_USD_1000",1997,302.6,""
"152","SAL","87","MA","V_USD_1000",1997,348030,""
"858","FOK","03","IN","V_USD_1000",1997,19.8,""
"410","MIH","61","MA","V_USD_1000",1997,3020,""
"356","FPC","04","IN","V_USD_1000",1997,60000,"E"
"554","OYG","81","MA","V_USD_1000",1997,11550,""
"705","FTE","05","IN","V_USD_1000",1997,0,"N"
"840","SAL","21","MA","V_USD_1000",1997,64998.05,""
"410","APL","61","MA","V_USD_1000",1997,0,"N"
"188","TRR","02","IN","V_USD_1000",1997,420,""
"826","TUR","27","MA","V_USD_1000",1997,0,""
"408","PRT","61","MA","V_USD_1000",1997,4475.35,""
"643","STU","05","IN","V_USD_1000",1997,8190,""
"250","FGX","05","IN","V_USD_1000",1997,125,""
"630","PRF","02","IN","V_USD_1000",1997,28.48,""
"682","GIP","51","MA","V_USD_1000",1997,0,""
"250","FCG","05","IN","V_USD_1000",1997,50,""
"410","MUK","61","MA","V_USD_1000",1997,34965.15,""
"376","MUF","04","IN","V_USD_1000",1997,5467,""
"376","FCP","04","IN","V_USD_1000",1997,18057.4,""
"891","FCP","05","IN","V_USD_1000",1997,8366.4,""
"858","APG","03","IN","V_USD_1000",1997,0,""
"762","FCP","04","IN","V_USD_1000",1997,2.6,""
"704","PGS","04","IN","V_USD_1000",1997,64000,"E"
"200","TLP","05","IN","V_USD_1000",1997,0,""
"222","MZZ","77","BW","V_USD_1000",1997,2.99,""
"508","FCP","01","IN","V_USD_1000",1997,0,""
"191","SOM","05","IN","V_USD_1000",1997,64,""
"578","OYG","27","MA","V_USD_1000",1997,0,"N"
"100","APG","05","IN","V_USD_1000",1997,0,""
"840","STU","02","IN","V_USD_1000",1997,3655.68,""
"156","MOL","61","MA","V_USD_1000",1997,439293.15,"E"
"200","FCG","05","IN","V_USD_1000",1997,0,""
"818","FRF","01","BW","V_USD_1000",1997,0,""
"152","TRR","87","MA","V_USD_1000",1997,194042.8,""
"040","HUC","05","IN","V_USD_1000",1997,0,""
"031","FPP","04","IN","V_USD_1000",1997,0,""
"100","MSM","37","MA","V_USD_1000",1997,46.9,""
"620","FRF","05","IN","V_USD_1000",1997,0,""
"484","MZZ","31","MA","V_USD_1000",1997,0,""
"724","VUC","27","MA","V_USD_1000",1997,24840,""
"682","CDX","51","MA","V_USD_1000",1997,0,""
"254","FCP","03","IN","V_USD_1000",1997,0,""
"724","COH","05","IN","V_USD_1000",1997,0,""
"422","TRR","04","IN","V_USD_1000",1997,1500,""
"430","TLZ","01","IN","V_USD_1000",1997,0,""
"156","ELJ","04","IN","V_USD_1000",1997,280330.2,"E"
"840","PTS","67","MA","V_USD_1000",1997,226.72,""
"704","GLS","71","MA","V_USD_1000",1997,4700,"E"
"364","PRF","04","IN","V_USD_1000",1997,0,""
"466","CLZ","01","IN","V_USD_1000",1997,30,"E"
"258","PRF","06","IN","V_USD_1000",1997,31,""
"012","MGR","37","MA","V_USD_1000",1997,0,""
"620","CTG","27","MA","V_USD_1000",1997,27049.7,""
"466","TLN","01","IN","V_USD_1000",1997,31.5,"E"
"504","MPS","01","IN","V_USD_1000",1997,0,""
"450","TRR","01","IN","V_USD_1000",1997,0,"N"
"380","TUR","37","BW","V_USD_1000",1997,0,""
"276","FRF","05","IN","V_USD_1000",1997,13800,""
"096","TRE","71","MA","V_USD_1000",1997,0,"N"
"076","PNV","41","BW","V_USD_1000",1997,9032.5,""
"440","FPI","05","IN","V_USD_1000",1997,0,""
"810","JSC","61","MA","V_USD_1000",1997,0,""
"858","CRP","03","IN","V_USD_1000",1997,0,""
"620","VUC","27","MA","V_USD_1000",1997,8,""
"084","TLP","02","IN","V_USD_1000",1997,285.6,""
"328","PEN","31","BW","V_USD_1000",1997,350,"E"
"398","FPP","04","IN","V_USD_1000",1997,380,"E"
"076","TXY","03","IN","V_USD_1000",1997,3186,""
"258","PNS","77","BW","V_USD_1000",1997,380,""
"840","CRB","21","BW","V_USD_1000",1997,1710.05,""
"344","FRF","04","IN","V_USD_1000",1997,34,""
"031","SVC","04","IN","V_USD_1000",1997,277.5,""
"474","MZZ","31","MA","V_USD_1000",1997,0,"N"
"170","OYC","31","MA","V_USD_1000",1997,37.5,""
"231","FCY","01","IN","V_USD_1000",1997,5,"E"
"702","QOF","04","IN","V_USD_1000",1997,0,""
"012","SOL","37","BW","V_USD_1000",1997,0,"N"
"032","MSR","41","MA","V_USD_1000",1997,0,""
"643","FCP","05","IN","V_USD_1000",1997,78075.4,""
"170","PRF","03","IN","V_USD_1000",1997,0,""
"192","FCP","02","IN","V_USD_1000",1997,124.8,""
"414","MAL","51","MA","V_USD_1000",1997,0,""
"890","MSM","37","MA","V_USD_1000",1997,0,""
"191","FRF","05","IN","V_USD_1000",1997,283.2,""
"320","FRF","02","BW","V_USD_1000",1997,0,""
"208","TRS","27","BW","V_USD_1000",1997,0,""
"894","STA","01","IN","V_USD_1000",1997,8040,"E"
"360","TLN","71","BW","V_USD_1000",1997,0,""
"156","SWB","61","MA","V_USD_1000",1997,302887.9,"E"
"203","TRR","05","IN","V_USD_1000",1997,1297.4,""
"076","TLN","03","IN","V_USD_1000",1997,35374.5,""
"512","SBX","51","MA","V_USD_1000",1997,0,""
"188","MOF","02","IN","V_USD_1000",1997,4.55,""
"008","KUP","37","BW","V_USD_1000",1997,133,""
"784","OEA","04","IN","V_USD_1000",1997,0,""
"710","TLN","01","IN","V_USD_1000",1997,0,"N"
"810","CHU","61","MA","V_USD_1000",1997,0,""
"276","CLX","27","MA","V_USD_1000",1997,0,""
"642","BKC","05","IN","V_USD_1000",1997,0,""
"254","HSR","03","IN","V_USD_1000",1997,0,""
"724","POL","27","MA","V_USD_1000",1997,0,""
"408","TXK","61","BW","V_USD_1000",1997,0,""
"352","TRR","05","IN","V_USD_1000",1997,99,""
"112","SVC","05","IN","V_USD_1000",1997,16.2,""
"231","FCC","01","IN","V_USD_1000",1997,4,"E"
"643","SWB","27","MA","V_USD_1000",1997,0,""
"724","DEC","37","MA","V_USD_1000",1997,13.82,""
"428","SVC","05","IN","V_USD_1000",1997,0,""
"203","ELE","05","IN","V_USD_1000",1997,9,""
"392","SWX","61","MA","V_USD_1000",1997,20490,""
"096","PTG","04","IN","V_USD_1000",1997,0,"N"
"604","AST","03","IN","V_USD_1000",1997,0,"N"
"076","FRF","03","IN","V_USD_1000",1997,2076.8,""
"724","HUH","05","BW","V_USD_1000",1997,0,""
"242","OSH","71","MA","V_USD_1000",1997,200,"E"
"705","FRO","05","IN","V_USD_1000",1997,0,""
"276","BSS","27","BW","V_USD_1000",1997,0,"N"
"484","AYS","02","IN","V_USD_1000",1997,0,""
"860","SVC","04","IN","V_USD_1000",1997,4242,""
"203","FCP","05","IN","V_USD_1000",1997,40959,""
"032","TRR","03","IN","V_USD_1000",1997,7452,""
"270","CTO","01","IN","V_USD_1000",1997,1,"E"
"340","FRF","02","IN","V_USD_1000",1997,21,"E"
"156","BLC","61","MA","V_USD_1000",1997,169944.6,"E"
"398","WHF","04","IN","V_USD_1000",1997,0,""
"470","SBG","37","MA","V_USD_1000",1997,6037.2,""
"724","ORC","05","IN","V_USD_1000",1997,0,""
"417","TRO","04","IN","V_USD_1000",1997,17.6,""
"410","BLC","61","MA","V_USD_1000",1997,5686,""
"410","KUP","61","BW","V_USD_1000",1997,0,""
"642","FPI","05","IN","V_USD_1000",1997,12,""
"528","OYC","27","MA","V_USD_1000",1997,1920,""
"583","MIL","71","BW","V_USD_1000",1997,0,"N"
"548","PRF","06","IN","V_USD_1000",1997,0,""
"188","TLP","02","IN","V_USD_1000",1997,12300,""
"104","PRF","04","IN","V_USD_1000",1997,0,""
"642","SOM","05","IN","V_USD_1000",1997,9.5,""
"642","CGO","05","IN","V_USD_1000",1997,2585.8,""
"384","CTO","01","IN","V_USD_1000",1997,60,""
"752","SAL","05","IN","V_USD_1000",1997,0,""
"376","TLP","37","MA","V_USD_1000",1997,6.45,""
"548","BKR","06","IN","V_USD_1000",1997,0,""
"398","SVC","04","IN","V_USD_1000",1997,2992.5,""
"630","TLP","02","IN","V_USD_1000",1997,27.12,""
"116","FCH","04","IN","V_USD_1000",1997,775,"E"
"031","FBM","04","IN","V_USD_1000",1997,0,""
"702","PNV","71","BW","V_USD_1000",1997,0,""
"417","FCP","04","IN","V_USD_1000",1997,165,""
"566","FCY","01","IN","V_USD_1000",1997,3732,""
"076","PRF","03","IN","V_USD_1000",1997,1694.8,""
"578","AJC","27","MA","V_USD_1000",1997,0,""
"184","MIL","77","BW","V_USD_1000",1997,0,"N"
"200","FCP","05","IN","V_USD_1000",1997,0,""
"642","FPE","05","IN","V_USD_1000",1997,13.3,""
"044","RDM","31","MA","V_USD_1000",1997,0,""
"008","BIC","05","IN","V_USD_1000",1997,0,""
"104","GIT","57","BW","V_USD_1000",1997,26537.5,""
"200","TRO","05","IN","V_USD_1000",1997,0,""
"242","GIT","71","BW","V_USD_1000",1997,510,""
"608","PEN","71","BW","V_USD_1000",1997,0,""
"426","FCP","01","IN","V_USD_1000",1997,12,"E"
"392","TXK","61","MA","V_USD_1000",1997,128161.5,""
"682","FCP","04","IN","V_USD_1000",1997,0,""
"152","MSC","87","MA","V_USD_1000",1997,103.4,""
"882","DKX","77","MA","V_USD_1000",1997,0,""
"156","MSX","61","MA","V_USD_1000",1997,74639.8,"E"
"804","SOM","05","IN","V_USD_1000",1997,0,""
"384","CST","01","BW","V_USD_1000",1997,0,"N"
"792","FCP","04","IN","V_USD_1000",1997,1520,""
"360","FCN","04","IN","V_USD_1000",1997,27070,""
"784","APB","04","IN","V_USD_1000",1997,0,""
"170","PNV","87","BW","V_USD_1000",1997,48144,""
"887","PNI","51","BW","V_USD_1000",1997,0,""
"703","APR","05","IN","V_USD_1000",1997,0,""
"156","SCX","61","MA","V_USD_1000",1997,1267131.6,"E"
"156","OYC","61","MA","V_USD_1000",1997,2182411,"E"
"643","FCX","05","IN","V_USD_1000",1997,70,""
"316","MIL","06","IN","V_USD_1000",1997,100,"E"
"012","FCY","01","IN","V_USD_1000",1997,5.7,"E"
"051","FCP","04","IN","V_USD_1000",1997,754,""
"642","BIC","05","IN","V_USD_1000",1997,1333.2,""
"203","FCG","05","IN","V_USD_1000",1997,561.6,""
"792","TRR","04","IN","V_USD_1000",1997,92750,""
"192","FCG","02","IN","V_USD_1000",1997,26.07,""
"076","OIA","03","IN","V_USD_1000",1997,132.8,""
"558","PNV","77","BW","V_USD_1000",1997,18306.4,""
"484","SBH","02","IN","V_USD_1000",1997,0,""
"258","GIP","77","MA","V_USD_1000",1997,10,""
"250","SVC","05","IN","V_USD_1000",1997,50,""
"276","BAH","27","MA","V_USD_1000",1997,0,""
"076","FCP","03","IN","V_USD_1000",1997,35512,""
"598","OYM","71","BW","V_USD_1000",1997,0,"N"
"152","ABF","87","MA","V_USD_1000",1997,15,""
"826","ACH","05","IN","V_USD_1000",1997,0,""
"566","HTN","01","IN","V_USD_1000",1997,6728,""
"642","FBM","05","IN","V_USD_1000",1997,42.9,""
"792","CTB","37","MA","V_USD_1000",1997,0,""
"270","HTN","01","IN","V_USD_1000",1997,1,"E"
"440","TRS","05","IN","V_USD_1000",1997,0,""
"156","FCP","04","IN","V_USD_1000",1997,1394399.5,"E"
"222","FCP","02","IN","V_USD_1000",1997,0,""
"454","CLZ","01","IN","V_USD_1000",1997,7.7,"E"
"702","NXI","71","MA","V_USD_1000",1997,0,""
"376","SBG","37","MA","V_USD_1000",1997,18564,""
"804","FRO","05","IN","V_USD_1000",1997,0,""
"218","SCX","87","MA","V_USD_1000",1997,0,"N"
"704","PNI","71","BW","V_USD_1000",1997,10867.2,"E"
"140","CLZ","01","IN","V_USD_1000",1997,0,""
"620","SAL","27","BW","V_USD_1000",1997,1750,""
"372","CLJ","27","MA","V_USD_1000",1997,900,""
"702","CXS","71","MA","V_USD_1000",1997,0,""
"620","TRR","05","IN","V_USD_1000",1997,3345.6,""
"810","WHF","07","IN","V_USD_1000",1997,0,""
"203","FTE","05","IN","V_USD_1000",1997,982.5,""
"807","FCP","05","IN","V_USD_1000",1997,196,""
"705","FCC","05","IN","V_USD_1000",1997,0,""
"112","FCG","05","IN","V_USD_1000",1997,0,"N"
"620","MOL","27","MA","V_USD_1000",1997,0,""
"643","FLX","37","MA","V_USD_1000",1997,54,""
"242","TLP","06","BW","V_USD_1000",1997,0,"N"
"810","FCP","37","BW","V_USD_1000",1997,0,""
"250","SLX","05","IN","V_USD_1000",1997,375,""
"414","TLN","04","IN","V_USD_1000",1997,125,"E"
"795","FCG","04","IN","V_USD_1000",1997,5.4,""
"646","FCP","01","IN","V_USD_1000",1997,6.4,"E"
"352","CAA","27","MA","V_USD_1000",1997,0,""
"360","ELX","71","BW","V_USD_1000",1997,29.4,""
"214","TLM","02","IN","V_USD_1000",1997,285.6,""
"116","FSI","04","IN","V_USD_1000",1997,1150,"E"
"214","PRF","02","IN","V_USD_1000",1997,307.8,""
"682","RSS","51","MA","V_USD_1000",1997,0,"N"
"191","OYF","37","MA","V_USD_1000",1997,105,""
"702","PGS","04","IN","V_USD_1000",1997,0,""
"316","TLM","06","IN","V_USD_1000",1997,450,"E"
"116","CBT","04","IN","V_USD_1000",1997,798,"E"
"520","MIL","71","BW","V_USD_1000",1997,0,""
"398","SOM","04","IN","V_USD_1000",1997,10.5,"E"
"340","SVC","02","IN","V_USD_1000",1997,15,"E"
"426","CLZ","01","IN","V_USD_1000",1997,4.4,"E"
"328","HSR","03","IN","V_USD_1000",1997,0,"N"
"360","FGO","04","IN","V_USD_1000",1997,11886,""
"008","FCG","05","IN","V_USD_1000",1997,0,"N"
"012","BSS","37","MA","V_USD_1000",1997,40,"E"
"320","MOF","02","IN","V_USD_1000",1997,16.2,""
"144","GIP","57","BW","V_USD_1000",1997,0,""
"620","MZZ","27","MA","V_USD_1000",1997,0,""
"008","SVC","05","IN","V_USD_1000",1997,1.7,""
"340","PNV","77","BW","V_USD_1000",1997,63180,""
"620","SOL","27","MA","V_USD_1000",1997,94.5,""
"376","SBH","04","IN","V_USD_1000",1997,1360,""
"428","FTE","05","IN","V_USD_1000",1997,0,""
"840","TRR","02","IN","V_USD_1000",1997,60182.46,""
"100","FCY","05","IN","V_USD_1000",1997,2014,""
"352","TRS","05","IN","V_USD_1000",1997,54,""
"466","HTN","01","IN","V_USD_1000",1997,1.2,"E"
"784","SCN","51","MA","V_USD_1000",1997,0,"N"
"170","PNV","31","BW","V_USD_1000",1997,10565.5,""
"414","MLB","51","MA","V_USD_1000",1997,924,""
"031","FRF","04","IN","V_USD_1000",1997,9.1,""
"484","INV","02","IN","V_USD_1000",1997,0,""
"788","CRU","37","MA","V_USD_1000",1997,0,"N"
"826","PTB","05","IN","V_USD_1000",1997,0,""
"392","INV","61","MA","V_USD_1000",1997,151,""
"156","FRF","04","IN","V_USD_1000",1997,694786.6,"E"
"840","ITP","02","IN","V_USD_1000",1997,371459.4,""
"116","MOL","71","BW","V_USD_1000",1997,0,""
"792","MUL","04","IN","V_USD_1000",1997,0,""
"233","AAS","05","IN","V_USD_1000",1997,0,""
"643","FPI","05","IN","V_USD_1000",1997,0,""
"643","MUL","05","IN","V_USD_1000",1997,0,""
"170","TLR","03","IN","V_USD_1000",1997,0,"N"
"484","YFT","77","MA","V_USD_1000",1997,0,""
"810","FCP","07","IN","V_USD_1000",1997,0,""
"566","CTO","01","IN","V_USD_1000",1997,21192,""
"250","FPE","05","IN","V_USD_1000",1997,627.5,""
"800","CLZ","01","IN","V_USD_1000",1997,18,""
"364","PNV","51","BW","V_USD_1000",1997,0,""
"090","PRF","06","IN","V_USD_1000",1997,0,""
"840","RCW","02","IN","V_USD_1000",1997,29254.92,""
"882","CRP","06","IN","V_USD_1000",1997,0,"N"
"008","FCC","05","IN","V_USD_1000",1997,0,""
"643","ITP","05","IN","V_USD_1000",1997,153.3,""
"528","MUS","27","MA","V_USD_1000",1997,55946.4,""
"710","TUR","47","MA","V_USD_1000",1997,0,""
